date,FEX,ITOT,IVV,IWB,IWV,IYY,MGC,RSP,SCHB,SPY,VONE,VOO,VTI,VV
2021-10-06,84.4212631859266,98.5515330109906,432.453321120046,242.559508444276,255.789953557461,108.350956300571,152.895038020899,150.295434895852,52.0051401466106,426.424065663411,198.76386062601,395.438351362834,222.351161923189,201.390864621651
2021-10-07,85.2255554574784,99.5120935718895,436.03852900383,244.79946467802,258.169302763065,109.32253592519,154.181949962803,151.569543531034,52.5097082332609,430.110785568894,200.510329536634,398.840737317883,224.488297640512,203.191647630452
2021-10-08,85.1176625917824,99.244721044629,435.394776207018,244.31381045035,257.56455150664,109.025113591123,153.884970283902,151.213978330518,52.3613058548344,429.326377078366,200.019748381965,398.089047397581,223.993590298539,202.696927023639
2021-10-11,84.6272404749826,98.6010464419648,432.146300555412,242.539685822738,255.770125647414,108.271643678153,152.796044794598,150.384326195981,51.9952466547155,426.218158434647,198.685367641263,395.191084941682,222.380844363707,201.242448439607
2021-10-12,84.7645586676865,98.5020195800164,431.056872745422,242.321636985825,255.601588412017,108.202245133538,152.370373921507,150.423833440482,51.9655661790302,425.169012078566,198.430265440835,394.399832393996,222.222538014276,200.945616075519
2021-10-13,85.2353638998144,98.9674458311736,432.59197556859,243.352413305778,256.731779284679,108.618636401231,153.013829892459,150.670753718618,52.2030099845127,426.698608635096,199.332934765427,395.665836470293,223.231740991901,201.836113167783
2021-10-14,86.61835426919,100.631097111906,440.000084676521,247.396228099439,260.974952034673,110.532053417062,155.567855131008,153.258478233484,53.0686905253343,433.875946323429,202.678698240275,402.312357870854,226.942046056698,205.309051827614
2021-10-15,86.9420328662779,101.195550225011,443.377310887489,249.209997970125,262.600840658502,111.245867018822,156.894364363433,153.781949223133,53.3951757578727,437.180267089779,204.121006835004,405.447696091059,228.287650026865,206.8327912966
2021-10-18,87.2166692516858,101.591657672805,444.664816481113,250.092104628546,263.483182655581,111.622601975307,157.468525075975,153.841210089885,53.5831521038796,438.474541099151,204.905936682476,406.684028196818,229.11875836138,207.594661031093
2021-10-19,87.7168998108216,102.274943020248,448.160889362262,251.84640663462,265.3172643349,112.385985966079,158.696041082099,154.739999902301,53.954158049946,441.857302714554,206.210882553897,409.849038387562,230.790869177248,209.118400500078
2021-10-20,88.4819583130294,102.700758526626,449.884166079883,252.768158536116,266.417713342492,112.79246315597,159.141510600451,155.925217237354,54.1718148716383,443.592806499848,207.044870516836,411.441434139779,231.691236539639,209.949531119525
2021-10-21,88.7467862561013,103.017644484861,451.052825003326,253.739466991456,267.30005533957,113.23859665707,159.735469958253,156.112876648737,54.3449509798026,444.749809023377,207.849423610494,412.450281138079,232.324461937365,210.612456732655
2021-10-22,88.9625719874933,102.809688074769,450.508111098331,253.38265980378,266.903497138636,113.010572867619,159.260302472011,156.557333149382,54.2559095527467,444.288969035192,207.584509786973,412.034873550544,231.879225329589,210.14741936225
2021-10-25,89.1979746035572,103.38404387407,452.865236723582,254.661218892953,268.281536886882,113.536018991137,160.131442863455,156.912898349898,54.5428208177047,446.671609825171,208.496990734659,414.171255429295,233.303982474471,211.275382345785
2021-10-26,89.0116141991733,103.413751932654,453.380238961032,254.690952825259,268.360848527069,113.704558313775,160.438321864986,156.606717205009,54.5527143095998,447.073619176567,208.742281311993,414.566881703138,233.214935152916,211.463376176374
2021-10-27,87.6776660414777,102.641342409457,451.35984556796,253.164610966867,266.338401702305,112.951088400806,159.923557088224,154.522710057541,54.1668681256907,445.092987737983,207.427523817478,412.766782157153,231.621977511763,210.177102598659
2021-10-28,88.7075524867574,103.809859380448,455.697749029556,255.622616037524,269.263018434194,114.071379192458,161.358958869579,156.093123026486,54.7555308934494,449.387624223625,209.537022782558,416.802170150351,234.095514221628,212.363767680775
2021-10-29,88.8742960064693,103.918788928591,456.559387388366,256.088447643656,269.619920815034,114.230004437293,161.77473042004,155.816572314974,54.859412558348,450.299499093864,209.919676083201,417.543969413806,234.402232773651,212.82880505118
2021-11-01,89.2960590269172,104.443631296917,457.50025686063,256.891263815927,270.898821013047,114.606739393778,161.893522291601,157.06105051678,55.101803109778,451.074102478261,210.567243207365,418.424237873107,235.569742100708,213.135531827404
2021-11-02,89.5510785276531,104.750614568957,459.302764691704,257.723813920505,271.890216515382,114.963646194658,162.527078939923,157.495630206299,55.2699924719947,452.897852218739,211.185375462249,420.046305595863,236.301908966828,213.907295974033
2021-11-03,89.953224663429,105.552732150738,462.125373108496,259.478115926578,273.565674914328,115.72703018543,163.586306461337,158.424050452091,55.6657321477989,455.662892147851,212.549191072231,422.578313748457,237.974019782697,215.32219690952
